brand,rank,url,domain_full,domain_token,match_strict,Role,Model,LLM Provider
SA Tax Guide,5,https://www.sataxguide.co.za,sataxguide.co.za,sataxguide,True,,gpt-4o,openai
Tax Debt Management,6,https://www.taxdebtmanagement.co.za,taxdebtmanagement.co.za,taxdebtmanagement,True,,gpt-4o,openai
Tax Debt Assist,7,https://taxdebtassist.co.za,taxdebtassist.co.za,taxdebtassist,True,,gpt-4o,openai
Mazars South Africa,8,https://www.mazars.co.za,mazars.co.za,mazars,True,,gpt-4o,openai
Deloitte South Africa,9,https://www2.deloitte.com/za,deloitte.com,deloitte,True,,gpt-4o,openai
PwC South Africa,10,https://www.pwc.co.za,pwc.co.za,pwc,True,,gpt-4o,openai
Tax Consulting South Africa,1,www.taxconsulting.co.za](http://www.taxconsulting.co.za,za](http,za](http,False,,gpt-4o-mini,openai
SARS Tax Practitioners,2,www.sarstaxpractitioners.co.za](http://www.sarstaxpractitioners.co.za,za](http,za](http,False,,gpt-4o-mini,openai
GVK Tax Practitioners,3,www.gvk.co.za](http://www.gvk.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Tax Tim,4,www.taxtim.com](http://www.taxtim.com,com](http,com](http,False,,gpt-4o-mini,openai
Xero Tax Solutions,5,www.xerotax.co.za](http://www.xerotax.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Deloitte South Africa,6,www2.deloitte.com/za/en.html](https://www2.deloitte.com/za/en.html,deloitte.com,deloitte,True,,gpt-4o-mini,openai
PwC South Africa,7,www.pwc.co.za](http://www.pwc.co.za,za](http,za](http,False,,gpt-4o-mini,openai
BDO South Africa,8,www.bdo.co.za](http://www.bdo.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Mazars South Africa,9,www.mazars.co.za](http://www.mazars.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Grant Thornton South Africa,10,www.grantthornton.co.za](http://www.grantthornton.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Tax Consulting South Africa,1,https://www.taxconsulting.co.za/,taxconsulting.co.za,taxconsulting,True,,gpt-3.5-turbo-0125,openai
Tax Shop,2,https://www.taxshop.co.za/,taxshop.co.za,taxshop,True,,gpt-3.5-turbo-0125,openai
Tax Debt,3,https://www.taxdebt.co.za/,taxdebt.co.za,taxdebt,True,,gpt-3.5-turbo-0125,openai
SA Tax Guide,4,https://www.sataxguide.co.za/,sataxguide.co.za,sataxguide,True,,gpt-3.5-turbo-0125,openai
Debt Rescue,1,www.debtrescue.co.za](https://www.debtrescue.co.za,za](https,za](https,False,,gpt-4o,openai
National Debt Advisors,2,www.nationaldebtadvisors.co.za](https://www.nationaldebtadvisors.co.za,za](https,za](https,False,,gpt-4o,openai
DebtBusters,3,www.debtbusters.co.za](https://www.debtbusters.co.za,za](https,za](https,False,,gpt-4o,openai
Credit Matters,4,www.creditmatters.co.za](https://www.creditmatters.co.za,za](https,za](https,False,,gpt-4o,openai
Consumer Debt Help,5,www.consumerdebthelp.co.za](https://www.consumerdebthelp.co.za,za](https,za](https,False,,gpt-4o,openai
TaxTim,1,https://www.taxtim.com,taxtim.com,taxtim,True,,gpt-4o-mini,openai
SARS Tax Practitioner,2,https://www.sars.gov.za/en/TaxPractitioners/Pages/default.aspx,gov.za,gov,False,,gpt-4o-mini,openai
EasyTax,3,https://www.easytax.co.za,easytax.co.za,easytax,True,,gpt-4o-mini,openai
Tax Consulting South Africa,4,https://www.taxconsulting.co.za,taxconsulting.co.za,taxconsulting,True,,gpt-4o-mini,openai
TaxWise,5,https://www.taxwise.co.za,taxwise.co.za,taxwise,True,,gpt-4o-mini,openai
Tax Debt Solutions,1,https://www.taxdebtsolutions.co.za/,taxdebtsolutions.co.za,taxdebtsolutions,True,,gpt-3.5-turbo-0125,openai
Tax Debt Management,2,https://www.taxdebtmanagement.co.za/,taxdebtmanagement.co.za,taxdebtmanagement,True,,gpt-3.5-turbo-0125,openai
Tax Debt Assist,3,https://www.taxdebtassist.co.za/,taxdebtassist.co.za,taxdebtassist,True,,gpt-3.5-turbo-0125,openai
Tax Debt Relief,4,https://www.taxdebtrelief.co.za/,taxdebtrelief.co.za,taxdebtrelief,True,,gpt-3.5-turbo-0125,openai
Tax Debt Solutions South Africa,5,https://www.taxdebtsolutions.co.za/,taxdebtsolutions.co.za,taxdebtsolutions,True,,gpt-3.5-turbo-0125,openai
Tax Consulting South Africa,1,www.taxconsulting.co.za](https://www.taxconsulting.co.za,za](https,za](https,False,,gpt-4o,openai
Tax Debt Compliance SA,2,www.taxdebtcompliancesa.co.za](https://www.taxdebtcompliancesa.co.za,za](https,za](https,False,,gpt-4o,openai
Tax Debt Relief,3,www.taxdebtrelief.co.za](https://www.taxdebtrelief.co.za,za](https,za](https,False,,gpt-4o,openai
SA Tax Debt,4,www.sataxdebt.co.za](https://www.sataxdebt.co.za,za](https,za](https,False,,gpt-4o,openai
Tax Debt Solutions,5,www.taxdebtsolutions.co.za](https://www.taxdebtsolutions.co.za,za](https,za](https,False,,gpt-4o,openai
TaxTim,1,https://taxtim.com,taxtim.com,taxtim,True,,gpt-4o-mini,openai
SARS Tax Solutions,2,https://www.sarstaxsolutions.co.za,sarstaxsolutions.co.za,sarstaxsolutions,True,,gpt-4o-mini,openai
Mazars,3,https://www.mazars.co.za,mazars.co.za,mazars,True,,gpt-4o-mini,openai
Tax Consulting South Africa,4,https://www.taxconsulting.co.za,taxconsulting.co.za,taxconsulting,True,,gpt-4o-mini,openai
BDO South Africa,5,https://www.bdo.co.za,bdo.co.za,bdo,True,,gpt-4o-mini,openai
Grant Thornton,6,https://www.grantthornton.co.za,grantthornton.co.za,grantthornton,True,,gpt-4o-mini,openai
PKF South Africa,7,https://www.pkf.co.za,pkf.co.za,pkf,True,,gpt-4o-mini,openai
Deloitte South Africa,8,https://www2.deloitte.com/za/en.html,deloitte.com,deloitte,True,,gpt-4o-mini,openai
PwC South Africa,9,https://www.pwc.co.za,pwc.co.za,pwc,True,,gpt-4o-mini,openai
KPMG South Africa,10,https://home.kpmg/za/en/home.html,kpmg,kpmg,True,,gpt-4o-mini,openai
Tax Debt South Africa,1,https://www.taxdebtsouthafrica.co.za/,taxdebtsouthafrica.co.za,taxdebtsouthafrica,True,,gpt-3.5-turbo-0125,openai
Tax Debt Assist,2,https://www.taxdebtassist.co.za/,taxdebtassist.co.za,taxdebtassist,True,,gpt-3.5-turbo-0125,openai
Tax Debt Solutions,3,https://taxdebtsolutions.co.za/,taxdebtsolutions.co.za,taxdebtsolutions,True,,gpt-3.5-turbo-0125,openai
Tax Debt Relief,4,https://taxdebtrelief.co.za/,taxdebtrelief.co.za,taxdebtrelief,True,,gpt-3.5-turbo-0125,openai
Tax Debt Management,5,https://taxdebtmanagement.co.za/,taxdebtmanagement.co.za,taxdebtmanagement,True,,gpt-3.5-turbo-0125,openai
Tax Consulting South Africa,1,https://www.taxconsulting.co.za](https://www.taxconsulting.co.za,https,https,False,,gpt-4o,openai
TaxTim,2,https://www.taxtim.com](https://www.taxtim.com,https,https,False,,gpt-4o,openai
SA Tax Guide,3,https://www.sataxguide.co.za](https://www.sataxguide.co.za,https,https,False,,gpt-4o,openai
Mazars South Africa,4,https://www.mazars.co.za](https://www.mazars.co.za,https,https,False,,gpt-4o,openai
Grant Thornton South Africa,5,https://www.grantthornton.co.za](https://www.grantthornton.co.za,https,https,False,,gpt-4o,openai
PwC South Africa,6,https://www.pwc.co.za](https://www.pwc.co.za,https,https,False,,gpt-4o,openai
Deloitte South Africa,7,https://www2.deloitte.com/za/en.html](https://www2.deloitte.com/za/en.html,deloitte.com,deloitte,True,,gpt-4o,openai
EY South Africa,8,https://www.ey.com/en_za](https://www.ey.com/en_za,ey.com,ey,True,,gpt-4o,openai
KPMG South Africa,9,https://home.kpmg/za/en/home.html](https://home.kpmg/za/en/home.html,kpmg,kpmg,True,,gpt-4o,openai
BDO South Africa,10,https://www.bdo.co.za](https://www.bdo.co.za,https,https,False,,gpt-4o,openai
Tax Consulting South Africa,1,https://www.taxconsulting.co.za,taxconsulting.co.za,taxconsulting,True,,gpt-4o-mini,openai
SARS Tax Help,2,https://www.sarstaxhelp.co.za,sarstaxhelp.co.za,sarstaxhelp,True,,gpt-4o-mini,openai
TaxTim,3,https://www.taxtim.com,taxtim.com,taxtim,True,,gpt-4o-mini,openai
Mazars South Africa,4,https://www.mazars.co.za,mazars.co.za,mazars,True,,gpt-4o-mini,openai
Deloitte South Africa,5,https://www2.deloitte.com/za/en.html,deloitte.com,deloitte,True,,gpt-4o-mini,openai
PwC South Africa,6,https://www.pwc.co.za,pwc.co.za,pwc,True,,gpt-4o-mini,openai
BDO South Africa,7,https://www.bdo.co.za,bdo.co.za,bdo,True,,gpt-4o-mini,openai
Grant Thornton South Africa,8,https://www.grantthornton.co.za,grantthornton.co.za,grantthornton,True,,gpt-4o-mini,openai
KPMG South Africa,9,https://home.kpmg/za/en/home.html,kpmg,kpmg,True,,gpt-4o-mini,openai
Nexia SAB&T,10,https://nexia-sabt.co.za,nexia-sabt.co.za,nexia-sabt,True,,gpt-4o-mini,openai
Tax Debt Solutions,1,https://www.taxdebtsolutions.co.za/,taxdebtsolutions.co.za,taxdebtsolutions,True,,gpt-3.5-turbo-0125,openai
Tax Debt Assist,2,https://www.taxdebtassist.co.za/,taxdebtassist.co.za,taxdebtassist,True,,gpt-3.5-turbo-0125,openai
Tax Consulting South Africa,3,https://www.taxconsulting.co.za/,taxconsulting.co.za,taxconsulting,True,,gpt-3.5-turbo-0125,openai
Tax Debt Management,4,https://www.taxdebtmanagement.co.za/,taxdebtmanagement.co.za,taxdebtmanagement,True,,gpt-3.5-turbo-0125,openai
Tax Debt Relief,5,https://www.taxdebtrelief.co.za/,taxdebtrelief.co.za,taxdebtrelief,True,,gpt-3.5-turbo-0125,openai
Tax Consulting South Africa,1,https://www.taxconsulting.co.za](https://www.taxconsulting.co.za,https,https,False,,gpt-4o,openai
Tax Debt Compliance,2,https://www.taxdebtcompliance.co.za](https://www.taxdebtcompliance.co.za,https,https,False,,gpt-4o,openai
Tax Debt Solutions,3,https://www.taxdebtsolutions.co.za](https://www.taxdebtsolutions.co.za,https,https,False,,gpt-4o,openai
Tax Debt Relief,4,https://www.taxdebtrelief.co.za](https://www.taxdebtrelief.co.za,https,https,False,,gpt-4o,openai
Tax Tim,5,https://www.taxtim.com](https://www.taxtim.com,https,https,False,,gpt-4o,openai
Tax Consulting South Africa,1,www.taxconsulting.co.za](http://www.taxconsulting.co.za,za](http,za](http,False,,gpt-4o-mini,openai
TaxWise,2,www.taxwise.co.za](http://www.taxwise.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Mazars South Africa,3,www.mazars.co.za](http://www.mazars.co.za,za](http,za](http,False,,gpt-4o-mini,openai
BDO South Africa,4,www.bdo.co.za](http://www.bdo.co.za,za](http,za](http,False,,gpt-4o-mini,openai
PKF South Africa,5,www.pkf.co.za](http://www.pkf.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Deloitte South Africa,6,www2.deloitte.com/za/en.html](https://www2.deloitte.com/za/en.html,deloitte.com,deloitte,True,,gpt-4o-mini,openai
Grant Thornton South Africa,7,www.grantthornton.co.za](http://www.grantthornton.co.za,za](http,za](http,False,,gpt-4o-mini,openai
ENSafrica,8,www.ensafrica.com](http://www.ensafrica.com,com](http,com](http,False,,gpt-4o-mini,openai
Webber Wentzel,9,www.webberwentzel.com](http://www.webberwentzel.com,com](http,com](http,False,,gpt-4o-mini,openai
SNG Grant Thornton,10,www.sng-grantthornton.co.za](http://www.sng-grantthornton.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Tax Debt South Africa,1,https://www.taxdebtsouthafrica.co.za/,taxdebtsouthafrica.co.za,taxdebtsouthafrica,True,,gpt-3.5-turbo-0125,openai
Tax Debt Lawyers,2,https://www.taxdebtlawyers.co.za/,taxdebtlawyers.co.za,taxdebtlawyers,True,,gpt-3.5-turbo-0125,openai
Tax Debt Relief,3,https://www.taxdebtrelief.co.za/,taxdebtrelief.co.za,taxdebtrelief,True,,gpt-3.5-turbo-0125,openai
Tax Consulting South Africa,1,https://www.taxconsulting.co.za](https://www.taxconsulting.co.za,https,https,False,,gpt-4o,openai
ENSafrica,2,https://www.ensafrica.com](https://www.ensafrica.com,https,https,False,,gpt-4o,openai
Norton Rose Fulbright,3,https://www.nortonrosefulbright.com/en-za](https://www.nortonrosefulbright.com/en-za,nortonrosefulbright.com,nortonrosefulbright,True,,gpt-4o,openai
Cliffe Dekker Hofmeyr,4,https://www.cliffedekkerhofmeyr.com](https://www.cliffedekkerhofmeyr.com,https,https,False,,gpt-4o,openai
Werksmans Attorneys,5,https://www.werksmans.com](https://www.werksmans.com,https,https,False,,gpt-4o,openai
Webber Wentzel,6,https://www.webberwentzel.com](https://www.webberwentzel.com,https,https,False,,gpt-4o,openai
Bowmans,7,https://www.bowmanslaw.com](https://www.bowmanslaw.com,https,https,False,,gpt-4o,openai
PwC South Africa,8,https://www.pwc.co.za](https://www.pwc.co.za,https,https,False,,gpt-4o,openai
Deloitte South Africa,9,https://www2.deloitte.com/za/en.html](https://www2.deloitte.com/za/en.html,deloitte.com,deloitte,True,,gpt-4o,openai
KPMG South Africa,10,https://home.kpmg/za/en/home.html](https://home.kpmg/za/en/home.html,kpmg,kpmg,True,,gpt-4o,openai
Tax Consulting South Africa,1,www.taxconsulting.co.za](http://www.taxconsulting.co.za,za](http,za](http,False,,gpt-4o-mini,openai
TaxTim,2,www.taxtim.com](http://www.taxtim.com,com](http,com](http,False,,gpt-4o-mini,openai
The Tax Specialists,3,www.taxspecialists.co.za](http://www.taxspecialists.co.za,za](http,za](http,False,,gpt-4o-mini,openai
SARS Tax Debt Solutions,4,www.sars.gov.za](http://www.sars.gov.za,za](http,za](http,False,,gpt-4o-mini,openai
Mazars South Africa,5,www.mazars.co.za](http://www.mazars.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Xero Tax,6,www.xerotax.co.za](http://www.xerotax.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Tax Advisory,7,www.taxadvisory.co.za](http://www.taxadvisory.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Entegritax,8,www.entegritax.co.za](http://www.entegritax.co.za,za](http,za](http,False,,gpt-4o-mini,openai
DFK International,9,www.dfk.com](http://www.dfk.com,com](http,com](http,False,,gpt-4o-mini,openai
PKF Cape Town,10,www.pkf.co.za](http://www.pkf.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Tax Debt South Africa,1,https://www.taxdebtsouthafrica.co.za/,taxdebtsouthafrica.co.za,taxdebtsouthafrica,True,,gpt-3.5-turbo-0125,openai
Tax Lawyers South Africa,2,https://www.tax-lawyers.co.za/,tax-lawyers.co.za,tax-lawyers,True,,gpt-3.5-turbo-0125,openai
Tax Debt Relief,3,https://www.taxdebtrelief.co.za/,taxdebtrelief.co.za,taxdebtrelief,True,,gpt-3.5-turbo-0125,openai
Tax Consulting South Africa,1,https://www.taxconsulting.co.za](https://www.taxconsulting.co.za,https,https,False,,gpt-4o,openai
ENSafrica,2,https://www.ensafrica.com](https://www.ensafrica.com,https,https,False,,gpt-4o,openai
Bowmans,3,https://www.bowmanslaw.com](https://www.bowmanslaw.com,https,https,False,,gpt-4o,openai
Werksmans Attorneys,4,https://www.werksmans.com](https://www.werksmans.com,https,https,False,,gpt-4o,openai
Cliffe Dekker Hofmeyr,5,https://www.cliffedekkerhofmeyr.com](https://www.cliffedekkerhofmeyr.com,https,https,False,,gpt-4o,openai
Tax Consulting South Africa,1,www.taxconsulting.co.za](https://www.taxconsulting.co.za,za](https,za](https,False,,gpt-4o-mini,openai
DDP Tax Attorneys,2,www.ddptaxattorneys.co.za](https://www.ddptaxattorneys.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Tax Law Solutions,3,www.taxlawsolutions.co.za](https://www.taxlawsolutions.co.za,za](https,za](https,False,,gpt-4o-mini,openai
The Tax Shop,4,www.taxshop.co.za](https://www.taxshop.co.za,za](https,za](https,False,,gpt-4o-mini,openai
C & D Tax Consultants,5,www.cdtax.co.za](https://www.cdtax.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Tax Debt South Africa,1,https://www.taxdebtsouthafrica.co.za/,taxdebtsouthafrica.co.za,taxdebtsouthafrica,True,,gpt-3.5-turbo-0125,openai
Tax Debt Advisors,2,https://www.taxdebtadvisors.co.za/,taxdebtadvisors.co.za,taxdebtadvisors,True,,gpt-3.5-turbo-0125,openai
Tax Debt Solutions,3,https://www.taxdebtsolutions.co.za/,taxdebtsolutions.co.za,taxdebtsolutions,True,,gpt-3.5-turbo-0125,openai
IBN Immigration Solutions,1,https://www.ibn.co.za](https://www.ibn.co.za,https,https,False,,gpt-4o,openai
Work Visa Lawyers,2,https://www.workvisalawyers.com.au](https://www.workvisalawyers.com.au,https,https,False,,gpt-4o,openai
Global Migration SA,3,https://www.globalimsa.com](https://www.globalimsa.com,https,https,False,,gpt-4o,openai
Black Pen Immigration,4,https://www.blackpen-immigration.com](https://www.blackpen-immigration.com,https,https,False,,gpt-4o,openai
Intergate Immigration Service,5,https://www.intergate-immigration.com](https://www.intergate-immigration.com,https,https,False,,gpt-4o,openai
Visa South Africa,6,https://www.vsa.co.za](https://www.vsa.co.za,https,https,False,,gpt-4o,openai
Le Roux Attorneys,7,https://www.savisas.com](https://www.savisas.com,https,https,False,,gpt-4o,openai
SA Migration International,8,https://www.samigration.com](https://www.samigration.com,https,https,False,,gpt-4o,openai
Emigrate2,9,https://www.emigrate2.co.za](https://www.emigrate2.co.za,https,https,False,,gpt-4o,openai
New World Immigration,10,https://www.nwivisas.com](https://www.nwivisas.com,https,https,False,,gpt-4o,openai
Fragomen,1,www.fragomen.com](https://www.fragomen.com,com](https,com](https,False,,gpt-4o-mini,openai
VisaPro,2,www.visapro.co.za](https://www.visapro.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Immigration South Africa,3,www.immigrationsouthafrica.org](https://www.immigrationsouthafrica.org,org](https,org](https,False,,gpt-4o-mini,openai
Sable International,4,www.sableinternational.com](https://www.sableinternational.com,com](https,com](https,False,,gpt-4o-mini,openai
New World Immigration,5,www.nwivisa.com](https://www.nwivisa.com,com](https,com](https,False,,gpt-4o-mini,openai
IBN Immigration Solutions,1,https://www.ibn.co.za/,ibn.co.za,ibn,True,,gpt-3.5-turbo-0125,openai
Xpatweb,2,https://www.xpatweb.com/,xpatweb.com,xpatweb,True,,gpt-3.5-turbo-0125,openai
Intergate Immigration,3,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gpt-3.5-turbo-0125,openai
Immigration South Africa,1,https://www.immigrationsouthafrica.org/,immigrationsouthafrica.org,immigrationsouthafrica,True,,gpt-4o,openai
SA Migration International,2,https://www.samigration.com/,samigration.com,samigration,True,,gpt-4o,openai
Black Pen Immigration,3,https://blackpen-immigration.com/,blackpen-immigration.com,blackpen-immigration,True,,gpt-4o,openai
IBN Immigration Solutions,4,https://www.ibn.co.za/,ibn.co.za,ibn,True,,gpt-4o,openai
Global Migration SA,5,https://www.globalimsa.com/,globalimsa.com,globalimsa,False,,gpt-4o,openai
Intergate Immigration Service,6,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gpt-4o,openai
Relocation Africa,7,https://www.relocationafrica.com/,relocationafrica.com,relocationafrica,True,,gpt-4o,openai
Le Roux Attorneys,8,https://www.savisas.com/,savisas.com,savisas,False,,gpt-4o,openai
Xpatweb,9,https://www.xpatweb.com/,xpatweb.com,xpatweb,True,,gpt-4o,openai
Visa South Africa,10,https://www.visasouthafrica.org/,visasouthafrica.org,visasouthafrica,True,,gpt-4o,openai
Visa and Immigration Services,1,https://www.visaandimmigration.co.za,visaandimmigration.co.za,visaandimmigration,True,,gpt-4o-mini,openai
South African Immigration Services,2,https://www.immigration.org.za,org.za,org,False,,gpt-4o-mini,openai
Bridge Immigration,3,https://www.bridgeimmigration.co.za,bridgeimmigration.co.za,bridgeimmigration,True,,gpt-4o-mini,openai
Immigration South Africa,4,https://www.immigrationsouthafrica.co.za,immigrationsouthafrica.co.za,immigrationsouthafrica,True,,gpt-4o-mini,openai
Sable International,5,https://www.sableinternational.com,sableinternational.com,sableinternational,True,,gpt-4o-mini,openai
Global Immigration Solutions,6,https://www.globalimmigrationsolutions.co.za,globalimmigrationsolutions.co.za,globalimmigrationsolutions,True,,gpt-4o-mini,openai
VisaPro,7,https://www.visapro.co.za,visapro.co.za,visapro,True,,gpt-4o-mini,openai
Visa Box,1,https://visabox.co.za/,visabox.co.za,visabox,True,,gpt-3.5-turbo-0125,openai
Intergate Visalink,2,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,False,,gpt-3.5-turbo-0125,openai
Xpatweb,3,https://www.xpatweb.com/,xpatweb.com,xpatweb,True,,gpt-3.5-turbo-0125,openai
Global Migration SA,4,https://globalmigrationsa.com/,globalmigrationsa.com,globalmigrationsa,True,,gpt-3.5-turbo-0125,openai
IBN Immigration Solutions,1,https://www.ibn.co.za,ibn.co.za,ibn,True,,gpt-4o,openai
Black Pen Immigration,2,https://www.blackpen-immigration.com,blackpen-immigration.com,blackpen-immigration,True,,gpt-4o,openai
Global Migration SA,3,https://www.globalimsa.com,globalimsa.com,globalimsa,False,,gpt-4o,openai
Relocation Africa,4,https://www.relocationafrica.com,relocationafrica.com,relocationafrica,True,,gpt-4o,openai
Intergate Immigration Service,5,https://www.intergate-immigration.com,intergate-immigration.com,intergate-immigration,True,,gpt-4o,openai
SA Migration Services,6,https://www.samigration.com,samigration.com,samigration,True,,gpt-4o,openai
Le Roux Attorneys Inc.,7,https://www.savisas.com,savisas.com,savisas,False,,gpt-4o,openai
Breytenbachs Immigration Consultants,8,https://www.bic-immigration.com,bic-immigration.com,bic-immigration,False,,gpt-4o,openai
VisaPro,1,www.visapro.co.za](http://www.visapro.co.za,za](http,za](http,False,,gpt-4o-mini,openai
Sable International,2,www.sableinternational.com](https://www.sableinternational.com,com](https,com](https,False,,gpt-4o-mini,openai
Immigration South Africa,3,www.immigrationsouthafrica.org](http://www.immigrationsouthafrica.org,org](http,org](http,False,,gpt-4o-mini,openai
Henley & Partners,4,www.henleyglobal.com](https://www.henleyglobal.com,com](https,com](https,False,,gpt-4o-mini,openai
Intergate Immigration,5,www.intergate-immigration.com](https://www.intergate-immigration.com,com](https,com](https,False,,gpt-4o-mini,openai
Intergate Visalink,1,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,False,,gpt-3.5-turbo-0125,openai
Black Pen Immigration,2,https://blackpen-immigration.com/,blackpen-immigration.com,blackpen-immigration,True,,gpt-3.5-turbo-0125,openai
Visa Box,3,https://www.visabox.co.za/,visabox.co.za,visabox,True,,gpt-3.5-turbo-0125,openai
Visa South Africa,4,https://www.visasouthafrica.org/,visasouthafrica.org,visasouthafrica,True,,gpt-3.5-turbo-0125,openai
IBN Immigration Solutions,1,www.ibn.co.za](https://www.ibn.co.za,za](https,za](https,False,,gpt-4o,openai
SA Migration Services,2,www.samigration.com](https://www.samigration.com,com](https,com](https,False,,gpt-4o,openai
Black Pen Immigration,3,www.blackpen-immigration.com](https://www.blackpen-immigration.com,com](https,com](https,False,,gpt-4o,openai
Work Permit South Africa,4,www.workpermitsouthafrica.co.za](https://www.workpermitsouthafrica.co.za,za](https,za](https,False,,gpt-4o,openai
Global Migration SA,5,www.globalmigration.co.za](https://www.globalmigration.co.za,za](https,za](https,False,,gpt-4o,openai
Intergate Immigration Service,6,www.intergate-immigration.com](https://www.intergate-immigration.com,com](https,com](https,False,,gpt-4o,openai
Fragomen,1,www.fragomen.com](https://www.fragomen.com,com](https,com](https,False,,gpt-4o-mini,openai
VisaPro,2,www.visapro.co.za](https://www.visapro.co.za,za](https,za](https,False,,gpt-4o-mini,openai
The Immigration Company,3,www.theimmigrationcompany.co.za](https://www.theimmigrationcompany.co.za,za](https,za](https,False,,gpt-4o-mini,openai
Deloitte,4,www2.deloitte.com/za/en.html](https://www2.deloitte.com/za/en.html,deloitte.com,deloitte,True,,gpt-4o-mini,openai
New World Immigration,5,www.nwivisa.com](https://www.nwivisa.com,com](https,com](https,False,,gpt-4o-mini,openai
Xpatweb,1,https://www.xpatweb.com/,xpatweb.com,xpatweb,True,,gpt-3.5-turbo-0125,openai
Intergate Visalink,2,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,False,,gpt-3.5-turbo-0125,openai
Black Pen Immigration,3,https://www.blackpen.co.za/,blackpen.co.za,blackpen,True,,gpt-3.5-turbo-0125,openai
New World Immigration,4,https://www.nwivisas.com/,nwivisas.com,nwivisas,False,,gpt-3.5-turbo-0125,openai
IBN Immigration Solutions,1,www.ibn.co.za](https://www.ibn.co.za/,za](https,za](https,False,,gpt-4o,openai
Global Migration SA,2,www.globalmigration.co.za](https://www.globalmigration.co.za/,za](https,za](https,False,,gpt-4o,openai
Relocation Africa,3,www.relocationafrica.com](https://www.relocationafrica.com/,com](https,com](https,False,,gpt-4o,openai
Black Pen Immigration,4,www.blackpen-immigration.com](https://www.blackpen-immigration.com/,com](https,com](https,False,,gpt-4o,openai
Intergate Immigration,5,www.intergate-immigration.com](https://www.intergate-immigration.com/,com](https,com](https,False,,gpt-4o,openai
New World Immigration,6,www.nwivisas.com](https://www.nwivisas.com/,com](https,com](https,False,,gpt-4o,openai
Fragomen,1,https://www.fragomen.com/,fragomen.com,fragomen,True,,gpt-4o-mini,openai
VisaPro,2,https://www.visapro.co.za/,visapro.co.za,visapro,True,,gpt-4o-mini,openai
Sable International,3,https://www.sableinternational.com/,sableinternational.com,sableinternational,True,,gpt-4o-mini,openai
Intergate Immigration Services,4,https://www.intergate-immigration.com/,intergate-immigration.com,intergate-immigration,True,,gpt-4o-mini,openai
Xpatweb,5,https://www.xpatweb.com/,xpatweb.com,xpatweb,True,,gpt-4o-mini,openai
Global Migration Solutions,6,https://www.globalmigration.co.za/,globalmigration.co.za,globalmigration,True,,gpt-4o-mini,openai
Immigration Experts,7,https://www.immigrationexperts.co.za/,immigrationexperts.co.za,immigrationexperts,True,,gpt-4o-mini,openai
Migrate to South Africa,8,https://www.migratetosouthafrica.com/,migratetosouthafrica.com,migratetosouthafrica,True,,gpt-4o-mini,openai
Visa Solutions,9,https://www.visasolutions.co.za/,visasolutions.co.za,visasolutions,True,,gpt-4o-mini,openai
New World Immigration,10,https://www.nwivisa.com/,nwivisa.com,nwivisa,False,,gpt-4o-mini,openai
Visa Logistics,1,www.visalogistics.co.za,visalogistics.co.za,visalogistics,True,,gpt-3.5-turbo-0125,openai
Visa Box,2,www.visabox.co.za,visabox.co.za,visabox,True,,gpt-3.5-turbo-0125,openai
Intergate Visalink,3,www.intergate-visalink.co.za,intergate-visalink.co.za,intergate-visalink,True,,gpt-3.5-turbo-0125,openai
Xpatweb,4,www.xpatweb.com,xpatweb.com,xpatweb,True,,gpt-3.5-turbo-0125,openai
Visa Express,5,www.visaexpress.co.za,visaexpress.co.za,visaexpress,True,,gpt-3.5-turbo-0125,openai
Black Pen Immigration,1,https://blackpen-immigration.com](https://blackpen-immigration.com,https,https,False,,gpt-4o,openai
Immigration South Africa,2,https://www.immigrationsouthafrica.org](https://www.immigrationsouthafrica.org,https,https,False,,gpt-4o,openai
Intergate Immigration Service,3,https://www.intergate-immigration.com](https://www.intergate-immigration.com,https,https,False,,gpt-4o,openai
SA Migration International,4,https://www.samigration.com](https://www.samigration.com,https,https,False,,gpt-4o,openai
Le Roux Attorneys,5,https://www.relocation-law.com](https://www.relocation-law.com,https,https,False,,gpt-4o,openai
Visa & Immigration Solutions,1,www.visaimmigration.co.za](http://www.visaimmigration.co.za,za](http,za](http,False,,gpt-4o-mini,openai
